post_id,predicted_tense,true_tense,verbatim_example,exact_match
3dy8wl,0,0,None,True
3igqrf,0,0,None,True
3igsr7,0,0,None,True
3nt5ew,0,0,None,True
3nt86s,0,0,None,True
518v54,0,0,None,True
5bd6hr,0,0,None,True
5euhxf,0,0,None,True
5fs1yf,0,0,None,True
5phzns,0,0,None,True
5uo9xj,0,0,None,True
5yylq2,0,0,None,True
6h9s3x,0,0,None,True
6qiqc7,0,0,None,True
7tks4h,0,0,None,True
9k4o50,1,1,In less than 3 weeks I'll be a year clean.,True
ba5tou,0,0,None,True
700v7d,1,1,"I quit everything about a year and a half ago with the help of a detox place. I relapsed by starting to use Kratom and then ventured into RC benzos as a way to get off Kratom, but of course that spiraled into abusing both and graduating to harder opiates as well as filling my adderall script.",True
7063a7,1,0,"I quit opiates/benzos/adderall 12 days ago, now I am trying to stabilize on Kratom. For the past 4-6 weeks I was trying to go about 4-5 days before using again, but wasn't really lowering my doseages.",False
70ke56,0,0,None,True
71trdu,1,0,The last time I took DHC or Xanax was the Sunday of Labor Day.,True
728w57,1,0,Many know I have been dealing with a tough addiction and recent withdrawal.,True
3cqp6y,0,0,None,True
3cqya9,0,0,None,True
3e1b5s,0,0,None,True
6zkt8s,0,0,None,True
7004qt,1,0,I've been 4 months sober.,True
73ps8l,1,0,I've only got 5 months but I'm telling you.,True
4uxokl,0,0,None,True
4v188e,0,0,None,True
516elz,0,0,None,True
51asc3,0,0,None,True
534g0g,0,0,None,True
55a8ps,0,0,None,True
57jr8x,0,0,None,True
5ri9pf,0,0,None,True
68a9dh,1,0,haven't had any opis in months,True
6rltyf,0,0,None,True
71cl8c,0,0,None,True
71clao,0,0,None,True
77f9yb,0,0,None,True
607niv,1,0,I am in the thick of wd.,True
61qx2n,1,0,Almost five days clean,True
62sbkv,1,0,"A week ago, I was terrified to give up the pills.",True
63rnxs,1,0,"Now that I am clean, I can barely get out of bed bc back and knees are so bad.",True
64xkmj,0,0,None,True
65uequ,1,0,"Still having restless legs, but my regular Dr says they're not related, which means that the only withdrawal symptom I had was insomnia,",True
6a5yn8,1,0,"I am happy to be here, sober .",True
6ebujs,1,0,I've never used a needle. Why? Seriously.,True
6inwke,1,0,I celebrated by not using.,True
9x54pd,0,0,None,True
a3ri4d,0,0,None,True
a43ojt,0,0,None,True
55ajwt,0,0,None,True
57ejx7,0,0,None,True
6icb2z,1,0,Six months ago I couldn't even go 60 minutes without having to use something.,True
6icc1u,1,0,Six months and some change ago I couldn't even go 60 minutes without having to use something to change the way I feel.,True
6knqqt,0,0,None,True
6xydw9,1,0,I used to run one in r/opiates,True
725rhw,1,0,"I was in a hospital bed, could barely walk and breathe, was doing the “undercover ninja” every night to try and get comfortable to sleep, and had no direction or positive things in my life.",True
725rta,1,0,Nine Months...,True
7lu1ed,1,0,a year ago I was in a hospital bed with a Staff Infection and Pneumonia; I was making plans to go pick up the second I got out...,True
7lu2i9,1,1,I’m officially one year clean from opiates.,True
5oht74,1,1,It's day 3 off of a 8 day relapse.,True
5ope6e,1,0,"Dropping the Lope to 6mg today, plan on working out after work, dropping the Benzo to .25mg today and .75mg tonight before bed.",False
5ow3t9,1,0,"finished the day with 6mg lope, .25 kpin and 1 Gabapentin before bed",True
5p45ip,0,0,None,True
5paxbr,1,0,Day 7,True
5pieag,1,0,"One week down, working on day 8.",True
5po74b,1,0,"Eight days down, moving into day 9.",True
5q2yd7,1,0,Day 11,True
5q5z00,1,0,I'm wrapping up day 11 in a few hours and figured I'd spew some shit out about progress that might help someone.,True
5qam5y,0,0,None,True
5qh7o9,0,0,None,True
5qnoyr,1,0,Coming up on two weeks later today.,True
5qul95,0,0,None,True
5r0lya,1,0,This past weekend was better than the last.,True
5r8afs,1,0,Today I feel... decent? It feels like my body is trying to act normal and my brain is just a few steps behind.,True
5rf4hs,1,0,I can say that I have never had a craving in the 17 days up until that point.,True
5rmcy7,1,0,"Closing in on 3 weeks, Yesterday went pretty well other than a few cases of the clammy sweats.",False
5rtnk6,1,0,Yesterday was okay minus a crazy afternoon episode of the sweats.,True
5s0p8o,1,0,"Symptoms at 3 weeks out... broken sleep of 4-6 hours, morning shits (a very zen one this morning at least), anhedonia waves, come and go restless limbs.",True
5sdy7b,1,0,"Sunday morning the fog rolled back in. Emotional, tons of GI issues, anxiety sweats, depressed, stir crazy, irritable, restless. Felt like day 4 of withdrawals out of the blue.",True
5ssayz,1,0,"Only things lingering around at 25 days are morning GI, restless sleep, anxiety/anhedonia waves.",True
5szjvv,1,0,This was the day of the month I would get my script refilled and normally start the process of one GREAT week followed by the cycle of withdrawal etc etc.,True
5t6muw,0,0,None,True
5tm4rq,0,0,None,True
5uej8s,0,0,None,True
2r79os,1,0,I've gone this long,True
2rb273,1,0,I've now gone five days without,True
2rfvru,1,0,"I have been off heroin for six days now, but last night and this morning i had an incredibly bad toothache. I mean I was literally writing in my bed in pain.",True
5sjje4,0,0,None,True
66t8t7,1,0,Day 3,True
6e1wbk,0,0,None,True
6jilbu,0,0,None,True
6jkz19,1,0,Coming on three days,True
6jprrk,1,0,I haven't thought that in a long time even when I made it to three days before.,False
6jqqi2,1,0,I was so fucked up on dope and xanax and kpins that i blacked out the entire way.,True
6jtam9,0,0,None,True
6k0l82,1,0,Day 4 in tha books!,True
6k5gpv,1,0,This is the longest I've been sober in a year at least.,True
6kkxof,1,0,I've made it this far.,True
6r2vt5,0,0,None,True
6r4qyt,0,0,None,True
7y61tu,1,0,Clean since December 31!,True
y55tq,0,0,None,True
ygg2m,0,0,None,True
zzech,0,0,None,True
189jzm,0,0,None,True
1dcxyt,0,0,None,True
1ip2y2,0,0,None,True
28ltk2,0,0,None,True
2y148m,1,0,I haven't gone through any withdrawals in a very long time,True
379lfx,0,0,None,True
3d7135,0,0,None,True
3gezxz,0,0,None,True
3glfpd,0,0,None,True
3nqeie,1,0,I'm straight hamstered right now.,True
40inra,0,0,None,True
49iuq9,0,0,None,True
49ommq,0,0,None,True
84utu0,0,0,None,True
7k1few,1,1,I've been taking these recreationally for about 5 years and abusively for around 3.,True
7tdpm3,1,0,42 days,True
7xiifr,1,0,I'm going to take my 60 day chip today.,True
8dfzx9,1,0,I've got 4 months clean and sober,True
8ektq0,1,1,"I've dedicated myself to being a ""strong, independent woman"" who can overcome anything once I put my mind to it. I kicked a 4 year IV meth habit.",True
8o0sp1,1,0,"I knew as soon as I took them, the mental obsession would return.",True
930v7p,0,0,None,True
6io4hs,1,0,"I would always get clean for a month or two, or three, and think to myself ""Wow is this what being clean is like? If so, then I'm never going to succeed because I still feel extremely far from normal"".",False
77vqr1,0,0,None,True
7dnif5,1,0,Myself as well as the large majority of opiate users I have met along my journey through recovery all have almost the same story.,True
7sy08z,0,0,None,True
8ro6ec,1,0,"I was in recovery, and actually a year or so into it at that point.",True
3l5nw6,0,0,None,True
3m8tmw,1,0,Clean for over two years...,True
3rva6k,1,0,"I've been clean for two years, and my drug of choice is and always will be heroin.",True
3rveij,0,0,None,True
422c1l,1,0,Been clean two years,True
43l956,1,0,I've been clean for two years,True
481d1a,0,0,None,True
49vwv2,1,0,I haven't shot dope in two years...,True
4bquxv,1,0,"I haven't touched an opiate in over two years, haven't shot up in almost three...",True
7pej2i,ERROR,1,ERROR,ERROR
7xpgw5,1,0,So I am about 90-100 days clean.,True
8s2nwu,0,0,None,True
a041t0,0,0,None,True
aahjui,0,0,None,True
5vveqc,0,0,None,True
71ng3x,0,0,None,True
72vmr4,0,0,None,True
73yc0j,0,0,None,True
74t8q6,0,0,None,True
7brnf4,0,0,None,True
7t9p86,0,0,None,True
7tklhm,0,0,None,True
7uke35,0,0,None,True
819ivi,0,0,None,True
81qb6u,0,0,None,True
851jqd,0,0,None,True
88dktr,0,0,None,True
8a44dc,0,0,None,True
8a8cwd,0,0,None,True
8cdcoj,0,0,None,True
8e12qh,0,0,None,True
8ju7q8,0,0,None,True
8lkudz,0,0,None,True
8o62i0,0,0,None,True
8pfne2,0,0,None,True
8pm7yp,0,0,None,True
8wmy45,0,0,None,True
58dd82,0,0,None,True
5qxv7q,0,0,None,True
5r9qbq,0,0,None,True
5t56zt,0,0,None,True
5zg351,0,0,None,True
67whz4,0,0,None,True
6rly0p,0,0,None,True
6u3x5c,0,0,None,True
6u5lb7,0,0,None,True
6u9715,0,0,None,True
6ualhi,0,0,None,True
682d3b,0,0,None,True
6eijd4,0,0,None,True
6fg1j6,0,0,None,True
6trb3k,1,0,I've been sober for 13 months this coming Friday,True
7bmrck,0,0,None,True
7ru9l7,1,0,The 17th was the last time I had a shot of heroin.,True
8lklgw,1,0,Almost sober 2 years.,True
962cbt,0,0,None,True
6ecox4,0,0,None,True
6ejlt5,1,0,Day 16,True
6errz8,1,0,Today is day 17 without heroin.,True
6exs63,0,0,None,True
6eyew8,0,0,None,True
6fcck9,0,0,None,True
6g781q,1,0,It feels like more days should have gone by cause it seems to be so damn slow.,True
6golmf,0,0,None,True
6gou8x,0,0,None,True
6iaj3m,1,0,Day 15 off Heroin,True
6ihpnl,0,0,None,True
6jbkfz,1,0,Today i am at day 20 heroin and alcohol free.,True
6jfyax,0,0,None,True
6m41ju,1,0,"Today is 34 days without heroin and alcohol, Day 34 Heroin free",False
6n19x9,1,0,Im day 39 heroin and alcohol free.,True
6pbh75,1,0,Today i am on day 50 heroin and alcohol free.,True
6tx04u,0,0,None,True
6wx3ln,1,0,Im day 86 heroin free.,True
6zbm1j,0,0,None,True
71ehhl,0,0,None,True
77yau9,0,0,None,True
7exdor,1,0,Im on day two without heroin.,True
7gjwh1,1,0,Day 10 heroin free,True
7hl33q,1,0,I am on day 15 off heroin.,True
822896,1,0,I am 23 days off alcohol and 27 off Heroin.,True
8vel4c,1,0,I am day 8 off heroin.,True
9wveea,1,0,"I have been in rehab for the passed 3 months, I am two days out and i am living in a house with other clean and sober ppl.",False
1ym4ee,0,1,None,True
1yops0,0,0,None,True
212fta,0,0,None,True
23nup6,0,0,None,True
2fl0x9,1,1,I used every day for about a month. I was stealing and pawning my mom's jewelry to get money for dope.,False
2g6agl,0,0,None,True
2h5exs,1,0,With only 60 days clean myself,True
2hlh1z,1,0,have 62 days,True
2irzez,0,0,None,True
2jea88,1,0,"""...cause to me it's about staying self aware and in the moment which is a huge part of recovery and growing as a person.""",False
2jv8il,0,0,None,True
2jytmb,0,0,None,True
2ked9w,0,0,None,True
2lnrmz,0,0,None,True
1pbnkc,1,1,I have four months clean today.,True
1pha2r,0,0,None,True
1pnpvq,1,0,This is my first sober Halloween in 5 years!,True
1tzncq,1,0,"A little over six months ago, I remember getting strung out in a public bathroom on the boardwalk in Huntington Beach, California. This was the last time I hope I would ever use heroin.",False
7gq0yc,1,0,Today I’ve got 90 days. 90 days ago I was sitting in the IOP program at the Betty Ford Center stung out of my mind with twenty dollars in my pocket anxiously waiting for it to be over that day so that my friend and I could go score yet again.,True
5lob90,0,0,None,True
5tqmox,0,0,None,True
600t7j,0,0,None,True
60s37k,0,0,None,True
61o3re,0,0,None,True
64ndta,0,0,None,True
64q2i1,0,0,None,True
67d3f9,0,0,None,True
67guh7,0,0,None,True
6bdi2u,0,0,None,True
6gicm6,0,0,None,True
4whcxi,0,0,None,True
4wmevz,0,0,None,True
4yj9xi,0,0,None,True
4yyk78,0,0,None,True
4z0ik4,0,0,None,True
507vuc,0,0,None,True
50t068,0,0,None,True
511dtc,0,0,None,True
51afdr,0,0,None,True
51av7r,0,0,None,True
51i5g8,0,0,None,True
55fkee,0,0,None,True
709dzb,0,0,None,True
70i6vv,0,0,None,True
70p8a0,0,0,None,True
717jp7,0,0,None,True
73dkzj,0,0,None,True
75me0h,0,0,None,True
75v3o8,0,0,None,True
76s9o0,0,0,None,True
7x8stk,0,0,None,True
84a91v,0,0,None,True
3gk4rv,0,1,None,True
56784z,1,0,So today I have 252 days clean (8 months 8 days).,True
586zw6,0,0,None,True
4u51gl,0,0,None,True
4ubmn6,0,0,None,True
4vo6wf,0,0,None,True
561s45,0,0,None,True
56u4hy,0,0,None,True
5kmnc9,0,0,None,True
5lclr7,1,0,I'm currently finishing up my fifth day sober-ish,True
5liang,0,0,None,True
5s9xqw,0,0,None,True
65cv05,0,0,None,True
66uruk,0,0,None,True
67qd20,0,0,None,True
684n6j,0,0,None,True
68nqa7,0,0,None,True
69xqnx,0,0,None,True
6b9sv9,0,0,None,True
6b9xty,0,0,None,True
6ch1pr,0,0,None,True
6f1fyi,0,0,None,True
6iadgq,0,0,None,True
6iafug,0,0,None,True
71bh1s,1,0,"I was heavily addicted to heroin last year but have been clean since June 14. I took some tramadol on friday, more on Saturday, skipped Sunday, used Monday, skipped yesterday, and yesterday I was feeling extremely depressed, sweating, cold, jittery/RLS, classic mild WDs.",True
7a369f,1,0,I’ve been clean off of all drugs for 39 days,True
7a37vk,0,0,None,True
7bh2h1,1,0,45 days clean today,True
7d4os4,1,0,going through the withdrawals,True
7rtg8w,0,0,None,True
7ry0e9,0,0,None,True
7t7r8p,0,0,None,True
8esvcs,0,0,None,True
6pti31,1,0,"It's been nearly two years since I stopped injecting oxy, oxymorphone, hydromorphone, morphine, and anything else really.",True
6rq4jr,1,0,I got my Etiz today only paid or 200 to 250 mg and dude sent me 500mg for the delays.,True
6s4f3m,0,0,None,True
6s4g3u,0,0,None,True
6s9hcr,0,0,None,True
6sfhn8,0,0,None,True
6t76hx,0,0,None,True
6t7aid,0,0,None,True
6t7dy4,0,0,None,True
6te5tz,0,0,None,True
6te81p,0,0,None,True
6tkb44,0,0,None,True
7aan22,1,0,As of October 12th I was officially two years sober,True
7d3drl,1,0,This is what I did before I sold my studio for opiates 3 years ago.,True
7h5zeb,0,0,None,True
81trra,0,0,None,True
82kro2,0,0,None,True
864n60,0,0,None,True
866m4p,0,0,None,True
86gisl,0,0,None,True
86wml6,0,0,None,True
8adleu,0,0,None,True
8hk9f1,0,0,None,True
8tn4nf,0,0,None,True
8u4r94,0,0,None,True
96dht9,0,0,None,True
973ctk,0,0,None,True
98i3nc,0,0,None,True
9a8qun,0,0,None,True
813uhb,0,0,None,True
81bdva,0,0,None,True
81nzm1,0,0,None,True
82lbna,1,0,Tomorrow marks 1 week since my last 2lb dose of PST.,True
83eb0b,1,0,I quit a daily PST habit of 2 1/2 pounds a day for about 2 years.,True
84cko6,1,0,I'm currently 15 days clean off PST,True
85p8rf,1,0,So I've got about 3 weeks clean off a 2 year PST habit of about 2 lbs a day.,True
8bd9d1,1,0,5 weeks off a pretty heavy PST habit,True
8w46n9,1,0,"12 year off and on opiate user with ~3 years as longest clean time, coming of my longest everyday using time of 2+ years (starting 300g poppy seeds/day, going to 2.5lbs seeds/day)",True
958rvq,1,1,I've got about 6 months clean from an on/off whenever I could get it(percs>oxys>heroin>oxys>poppy seeds>heroin>oxy you get it) habit over last 12 years.,True
au0blm,0,0,None,True
2ygt26,0,0,None,True
2yr9h0,1,0,"I'm also ice cold, is that a withdrawal thing? ... It's almost day seven. I am sober.",False
2ytend,0,0,None,True
2yv6rl,1,0,One. Week. CLEAN!,True
2z48lr,1,0,"It's the kind of day I used to deal with by taking a handful of pills, so things wouldn't bug me so much.",True
2zay7h,1,0,"When I kicked opiates I also kicked caffeine, and I haven't had a drink in a long time. And I promise myself that after the hell of withdrawal I will never go down that road again.",False
2zh8zg,1,0,Still free and clear.,True
2znfx6,1,0,I have been clean for two weeks now. No opiates.,True
2zyvaz,1,0,Seventeen days sober,True
30g3oc,1,0,Twenty days clean,True
30nqve,1,0,"Three weeks ago I was in hell. My body went through an absolute horror show of pain. Fever, shakes, nausea, muscle cramps... insomnia, jesus.",True
319i06,1,0,Four weeks ago tonight,True
31nhy0,0,0,None,True
31u79l,0,0,None,True
322nga,1,0,I am five weeks sober.,True
32y8tc,1,0,Six weeks clean,True
34h01x,0,0,None,True
36d0kl,1,0,I have been clean for ten weeks and three days --,True
38qu2a,1,0,"I'm fine. Every day is just a day now. I don't wake up in agony, thinking about a fix constantly.",True
300yu5,0,0,None,True
3qjtg2,1,0,"Last year I checked myself into rehab for the 2nd time, almost a year exact from the first time I went to rehab.",True
3qqd04,1,0,None,True
3rf7l6,0,0,None,True
59w2as,1,0,"I have two years sober today, I don't really know what to say... time has really stopped being a thing.",True
5hqafy,0,0,None,True
79cnsc,1,0,I was addicted to heroin again after my first stint in rehab got me almost 6 months of sobriety.,True
9sdokj,1,0,Yesterday was my 4 years sober.,True
7aua4u,1,0,I am 8 months sober from a heavy heroin habit.,True
9p4b20,0,0,None,True
9rnwdl,0,0,None,True
9uia52,0,0,None,True
9ulwjb,0,0,None,True
33006o,0,0,None,True
37aze9,0,0,None,True
38m7en,0,0,None,True
39zap1,1,0,Probably off a Norco,True
3e3bbi,1,0,I haven't used since the day,True
3up5g3,1,0,I haven't touched an opiate in almost 5 months.,True
4l2ag5,0,0,None,True
4tpjx0,0,0,None,True
51cous,0,0,None,True
5d90vf,0,0,None,True
6ozbun,0,0,None,True
6rafnn,0,0,None,True
7g1vqd,0,0,None,True
7g5du4,0,0,None,True
7gyelj,0,0,None,True
7jw8g6,0,0,None,True
7rgp0u,1,0,Since going cold turkey a bit more than a week ago I’ve hardly had any cravings for the stuff.,True
7t30ft,1,0,My friend od’d on methadone last summer,True
7tzxdn,1,0,I kicked my h habit about 3 weeks ago,False
8y0e1z,0,0,None,True
949sge,0,0,None,True
96lipy,0,0,None,True
9xg6r4,1,0,Clean for 3 months,True
9xi2xi,1,0,it's about my mindset when I was using,True
aavq25,0,0,None,True
afpnp5,0,0,None,True
afx8yx,0,0,None,True
al79i4,0,0,None,True
alh546,0,0,None,True
6s0j7i,0,0,None,True
6s4xxo,0,0,None,True
6s7xs8,1,0,I'm over the worst why go right back.,True
6sar1g,0,0,None,True
6sd792,0,0,None,True
6sljr4,0,0,None,True
6svd9w,1,1,"I remember myself before using and I was fun, outgoing, worked my ass off and people enjoyed being around me.",True
6t3kmz,1,0,Day 9,True
6tftx6,1,0,But it does feel good to not have opiates pumping through me.,True
6txtfr,1,0,Day 13,True
6ulw5h,1,0,and her knowing it was sincere and that I am sober,True
72a4kn,1,0,Stay clean.,True
56618n,0,0,None,True
6u5ay9,1,1,"Two years went by and I was making close to 1500$ a week living at home with my parents, paying close to no bills.....with a bank account running on E.",True
8fyak2,1,0,Tried to cold turkey approx 8mg sub last year went a month clean and I just couldn't bear it anymore.,True
95rt7a,1,0,"Now I am one of those people, and you the reader with a bit of grit and hard work will be too.",True
9lvjm6,1,0,it's been about 4 months off opiates,True
1lnlpj,1,1,"I ran out of my meds soon after I got out and am continuing to heal up, find a job and change my life around. It's been 4 days since I did any opiates and hope I can continue to stay sober.",True
1tf3eu,0,0,None,True
21twgm,0,0,None,True
2270sz,1,1,"I started using freshman year of college (10 mg of vicodin). Before I knew it, I was shooting a gram of heroin a day.",True
2e3dti,1,1,Starting all over now. Day 3. My withdrawals are never really that bad besides the sleep problem but I just take two extremely high doses of loperamide each 48 hours apart and before I know it i'm clear of the withdrawals,True
2o2x9k,1,1,My final attempt. I got two options if I choose to pick up; losing my freedom or losing my life. (15 days clean; longest streak in 10 years),True
2p3z7g,1,1,"I have meditated on and off, usually when I had a steady supply of heroin. Was doing a bundle a day but now im 24 days clean",True
2qazkg,1,0,"I have been clean now from heroin, well from everything including cigarettes for 40 days.",True
2qyi32,1,0,I would not have been outside and saw that duck if the cosmos did not align in such a way for me to stay sober now for 6 weeks and 3 days.,True
32g10n,1,0,"I remember endless aching Timeless nights spent sleepless, taking anything to stop the shaking,",False
3igjpx,1,0,10 months sober from a decade long stint in heroin.,True
3qpa18,1,0,"damn, was a dark individual during those times.",True
3t0tvc,1,0,Now sober,True
6goqfz,1,1,"I got out and started working out everyday. I got really into meditation and yoga. I just wanted to be someone different, a better version of myself.",True
7ja12y,0,0,None,True
7k5hvx,0,0,None,True
7km083,0,0,None,True
7lowxe,0,0,None,True
7p6600,1,0,"I have been a heavy heroin user for a year now, and for the last four months I have tried to quit a handfull of times without making it past the first day.",True
7svg3u,1,1,I start my withdrawle today .,True
7tj2l7,0,0,None,True
7triel,0,0,None,True
7u95fx,0,0,None,True
8glscb,0,0,None,True
8gtkgq,1,0,"I survived day 1 (today) easy, I have no idea why I tried to do it myself 50 times when I should have come here right away.",True
96xltz,0,0,None,True
97ozql,1,0,Two months off heroin,True
9dyqcs,0,0,None,True
9pvhtb,0,0,None,True
9v6zja,1,1,Five days ago I did two shots of heroin before I fell asleep.,True
c94690,0,0,None,True
c9vpjg,1,0,I had to start the wd all over but it is like 1/3 painfull so I am actually enjoying myself.,True
cggvwi,1,0,Being clean is hard but if I keep it up mabye some day I won’t have to keep fighting the urge to use or to kill myself.,True
2po33a,0,0,None,True
2tln7x,0,0,None,True
37oykz,0,0,None,True
3d87cf,0,0,None,True
