post_id,predicted_tense,true_tense,verbatim_example,exact_match
3dy8wl,0,0,None,True
3igqrf,1,1,I've been messing around with heroin and bupe since about April - my most recent relapse.,True
3igsr7,1,1,I've been messing around with heroin and bupe since about April - my most recent relapse. It's been just over a week without bupe.,False
3nt5ew,0,1,None,True
3nt86s,0,1,None,True
518v54,0,0,None,True
5bd6hr,0,0,None,True
5euhxf,0,0,None,True
5fs1yf,0,0,None,True
5phzns,0,0,None,True
5uo9xj,0,0,None,True
5yylq2,0,0,None,True
6h9s3x,1,0,After 15 years,True
6qiqc7,0,0,None,True
7tks4h,0,0,None,True
9k4o50,1,0,In less than 3 weeks I'll be a year clean.,True
ba5tou,0,0,None,True
700v7d,0,0,None,True
7063a7,1,0,"I quit opiates/benzos/adderall 12 days ago, now I am trying to stabilize on Kratom. For the past 4-6 weeks I was trying to go about 4-5 days before using again, but wasn't really lowering my doseages.",False
70ke56,0,0,None,True
71trdu,1,0,The last time I took DHC or Xanax was the Sunday of Labor Day.,True
728w57,0,0,None,True
3cqp6y,0,0,None,True
3cqya9,0,0,None,True
3e1b5s,1,0,junkie,True
6zkt8s,0,0,None,True
7004qt,1,0,I've been 4 months sober.,True
73ps8l,1,0,I've only got 5 months but I'm telling you.,True
4uxokl,0,0,None,True
4v188e,0,0,None,True
516elz,0,0,None,True
51asc3,0,0,None,True
534g0g,0,0,None,True
55a8ps,0,0,None,True
57jr8x,0,0,None,True
5ri9pf,0,0,None,True
68a9dh,1,0,haven't had any opis in months,True
6rltyf,0,0,None,True
71cl8c,0,0,None,True
71clao,0,0,None,True
77f9yb,0,0,None,True
607niv,1,0,I am in the thick of wd.,True
61qx2n,1,0,Almost five days clean,True
62sbkv,1,0,"A week ago, I was terrified to give up the pills.",True
63rnxs,1,0,"Now that I am clean, I can barely get out of bed bc back and knees are so bad.",True
64xkmj,0,0,None,True
65uequ,1,0,"Still having restless legs, but my regular Dr says they're not related, which means that the only withdrawal symptom I had was insomnia,",True
6a5yn8,1,0,"I am happy to be here, sober .",True
6ebujs,1,0,She tells me she still uses.,True
6inwke,1,0,Anniversary of my mom's passing and 90 days clean,True
9x54pd,0,0,None,True
a3ri4d,0,0,None,True
a43ojt,0,0,None,True
55ajwt,0,0,None,True
57ejx7,0,0,None,True
6icb2z,1,0,Six months ago I couldn't even go 60 minutes without having to use something.,True
6icc1u,1,0,Six months and some change ago I couldn't even go 60 minutes without having to use something to change the way I feel.,True
6knqqt,0,0,None,True
6xydw9,1,0,I used to run one in r/opiates,True
725rhw,1,0,"was in a hospital bed, could barely walk and breathe, was doing the “undercover ninja” every night to try and get comfortable to sleep",True
725rta,1,0,Nine Months...,True
7lu1ed,1,0,a year ago I was in a hospital bed with a Staff Infection and Pneumonia; I was making plans to go pick up the second I got out...,True
7lu2i9,1,0,I’m officially one year clean from opiates.,True
5oht74,1,0,It's day 3 off of a 8 day relapse.,True
5ope6e,1,0,Dropping the Lope to 6mg today,True
5ow3t9,1,0,"finished the day with 6mg lope, .25 kpin and 1 Gabapentin before bed",True
5p45ip,0,0,None,True
5paxbr,1,0,Day 7,True
5pieag,1,0,"One week down, working on day 8.",True
5po74b,1,0,"Eight days down, moving into day 9.",True
5q2yd7,1,0,Day 11,True
5q5z00,1,0,I'm wrapping up day 11 in a few hours and figured I'd spew some shit out about progress that might help someone.,True
5qam5y,1,0,This shit isn't easy... but that shouldn't be the reason you don't stop using.,True
5qh7o9,1,0,Day 13,True
5qnoyr,1,0,Coming up on two weeks later today,True
5qul95,1,0,Day 15,True
5r0lya,1,0,This past weekend was better than the last.,True
5r8afs,1,0,16 days in the books... Today I feel... decent? It feels like my body is trying to act normal and my brain is just a few steps behind.,False
5rf4hs,1,0,I can say that I have never had a craving in the 17 days up until that point.,True
5rmcy7,1,0,Closing in on 3 weeks.,True
5rtnk6,1,0,Yesterday was okay minus a crazy afternoon episode of the sweats.,True
5s0p8o,1,0,"Symptoms at 3 weeks out... broken sleep of 4-6 hours, morning shits (a very zen one this morning at least), anhedonia waves, come and go restless limbs.",True
5sdy7b,1,0,Felt like day 4 of withdrawals out of the blue.,True
5ssayz,1,0,Day 25,True
5szjvv,1,0,This was the day of the month I would get my script refilled and normally start the process of one GREAT week followed by the cycle of withdrawal etc etc.,True
5t6muw,1,0,Day 27,True
5tm4rq,0,0,None,True
5uej8s,0,0,None,True
2r79os,1,0,it's been four days,True
2rb273,1,0,Day Five....,True
2rfvru,1,0,I have been off heroin for six days now,True
5sjje4,0,0,None,True
66t8t7,1,0,Day 3,True
6e1wbk,0,0,None,True
6jilbu,0,0,None,True
6jkz19,1,0,Coming on three days,True
6jprrk,1,0,haven't thought that in a long time even when I made it to three days before,False
6jqqi2,1,0,I was so fucked up on dope and xanax and kpins that i blacked out the entire way.,True
6jtam9,0,0,None,True
6k0l82,1,0,Day 4 in tha books!,True
6k5gpv,1,0,This is the longest I've been sober in a year at least.,True
6kkxof,1,0,One week today.,True
6r2vt5,0,0,None,True
6r4qyt,0,0,None,True
7y61tu,1,0,Clean since December 31!,True
y55tq,0,0,None,True
ygg2m,0,0,None,True
zzech,0,0,None,True
189jzm,0,0,None,True
1dcxyt,0,0,None,True
1ip2y2,0,0,None,True
28ltk2,0,0,None,True
2y148m,1,0,I haven't withdrawaled in over a year!,True
379lfx,0,0,None,True
3d7135,1,0,WD'd for the first time in close to 2 years,True
3gezxz,0,0,None,True
3glfpd,0,0,None,True
3nqeie,1,0,When you're nodding hard on the couch....,True
40inra,0,0,None,True
49iuq9,0,0,None,True
49ommq,0,0,None,True
84utu0,0,0,None,True
7k1few,1,0,Today is the last day of a taper from Norco.,True
7tdpm3,1,0,42 days,True
7xiifr,1,0,I'm going to take my 60 day chip today.,True
8dfzx9,1,0,I've got 4 months clean and sober,True
8ektq0,1,0,I've always been a very prideful person... I kicked a 4 year IV meth habit. ...This opiate habit struck me like a cancer.,False
8o0sp1,1,0,"I knew as soon as I took them, the mental obsession would return.",True
930v7p,0,0,None,True
6io4hs,1,0,"I finally was honest with myself about this fact, and have been trying so, so hard to get a truly good amount of time together.",True
77vqr1,1,0,"I remember when I was using that if I was honest with myself, the answer was always that I wanted to change things and wanted to stop- but the next thought would be that I needed to make a plan first, and certainly couldn’t start right then, because I wanted to do it ‘right’.",True
7dnif5,1,0,"They put you on Suboxone, or methadone, or any other maintenance drug. And those drugs are made by... the same companies that make the Percocet and the Oxy, etc.",True
7sy08z,0,0,None,True
8ro6ec,1,0,"I was in recovery, and actually a year or so into it at that point.",True
3l5nw6,0,0,None,True
3m8tmw,1,0,Clean for over two years...,True
3rva6k,1,0,I've been clean for two years,True
3rveij,0,0,None,True
422c1l,1,0,Been clean two years,True
43l956,1,0,I've been clean for two years,True
481d1a,0,0,None,True
49vwv2,1,0,I haven't shot dope in two years...,True
4bquxv,1,0,"I haven't touched an opiate in over two years, haven't shot up in almost three...",True
7pej2i,ERROR,0,ERROR,ERROR
7xpgw5,1,0,So I am about 90-100 days clean.,True
8s2nwu,1,0,"Young dude, had so much going for him, 3 years clean and used once",True
a041t0,0,0,None,True
aahjui,1,0,I’m over 1 year into sobriety,True
5vveqc,0,0,None,True
71ng3x,0,0,None,True
72vmr4,0,0,None,True
73yc0j,0,0,None,True
74t8q6,0,0,None,True
7brnf4,0,0,None,True
7t9p86,0,0,None,True
7tklhm,0,0,None,True
7uke35,0,0,None,True
819ivi,0,0,None,True
81qb6u,0,0,None,True
851jqd,0,0,None,True
88dktr,1,0,"I had been many times to ER faking back pain to get a shot of Diladuid and Valium, but after 4 visits in 6 months I didn’t wanna raise red flags but had to get high",True
8a44dc,0,0,None,True
8a8cwd,0,0,None,True
8cdcoj,0,0,None,True
8e12qh,0,0,None,True
8ju7q8,0,0,None,True
8lkudz,0,0,None,True
8o62i0,0,0,None,True
8pfne2,0,0,None,True
8pm7yp,0,0,None,True
8wmy45,0,0,None,True
58dd82,0,0,None,True
5qxv7q,0,0,None,True
5r9qbq,0,0,None,True
5t56zt,0,0,None,True
5zg351,0,0,None,True
67whz4,0,0,None,True
6rly0p,1,0,after 3 months of being clean,True
6u3x5c,0,0,None,True
6u5lb7,1,0,Damn I snifee 5 bags n I an noddin out,True
6u9715,1,0,I'm done with heroin for good.,True
6ualhi,0,0,None,True
682d3b,0,0,None,True
6eijd4,0,0,None,True
6fg1j6,0,0,None,True
6trb3k,1,0,I've been sober for 13 months this coming Friday,True
7bmrck,0,0,None,True
7ru9l7,1,0,The 17th was the last time I had a shot of heroin.,True
8lklgw,1,0,Almost sober 2 years.,True
962cbt,1,0,It’s been so long.,False
6ecox4,1,0,I am on day 15 without Heroin.,False
6ejlt5,1,0,Day 16,True
6errz8,1,0,Today is day 17 without heroin.,True
6exs63,1,0,Relapsed,False
6eyew8,0,0,None,True
6fcck9,0,0,None,True
6g781q,0,0,None,True
6golmf,0,0,None,True
6gou8x,0,0,None,True
6iaj3m,1,0,Day 15 off Heroin,True
6ihpnl,0,0,None,True
6jbkfz,1,0,Day 20 Without Heroin,True
6jfyax,0,0,None,True
6m41ju,1,0,Today is 34 days without heroin and alcohol.,True
6n19x9,1,0,Day 39 Heroin Free,True
6pbh75,1,0,Today i am on day 50 heroin and alcohol free.,True
6tx04u,0,0,None,True
6wx3ln,1,0,Im day 86 heroin free.,True
6zbm1j,0,0,None,True
71ehhl,0,0,None,True
77yau9,1,0,Back on the Gear,True
7exdor,1,0,Im on day two without heroin.,True
7gjwh1,1,0,Day 10 heroin free,True
7hl33q,1,0,Day 15,True
