post_id,predicted_tense,true_tense,verbatim_example,exact_match
3dy8wl,0,0,,True
3igqrf,1,0,I used to subscribe to /r/opiates but recently have been finding the content too provocative while trying to stop.,True
3igsr7,1,0,I've been messing around with heroin and bupe since about April - my most recent relapse.,True
3nt5ew,0,0,,True
3nt86s,0,0,,True
518v54,0,0,,True
5bd6hr,0,0,None,False
5euhxf,0,0,None,False
5fs1yf,0,0,,True
5phzns,0,0,,True
5uo9xj,0,0,None,False
5yylq2,1,0,"I've been taking 1mg (rarely 2mg) of xanax a day for 3 weeks now, with a few days missed.",True
6h9s3x,0,0,None,False
6qiqc7,0,0,,True
7tks4h,0,0,None,False
9k4o50,1,1,In less than 3 weeks I'll be a year clean.,True
ba5tou,1,0,So I’ve just used for 3 weeks (IV) after a good bit of clean time.,True
700v7d,1,1,I quit everything about a year and a half ago with the help of a detox place.,True
7063a7,1,0,"I quit opiates/benzos/adderall 12 days ago, ... I cycled through different opiates but was primarily taking 600mg of DHC or codeine for the past 6 months.",False
70ke56,1,0,I had no idea it would be so intense after 2 weeks.,True
71trdu,1,0,"The last time I took DHC or Xanax was the Sunday of Labor Day. ... It's been about 48 hours since last Kratom dose, I'm on day 20 I believe from last DHC/Xanax dose.",False
728w57,1,0,I was on a large benzo/opiate habit and got off both 3 weeks to the day.,True
3cqp6y,0,0,,True
3cqya9,0,0,,True
3e1b5s,0,0,None,False
6zkt8s,0,0,,True
7004qt,1,0,I've been 4 months sober.,True
73ps8l,1,0,I've only got 5 months but I'm telling you. I'm so excited to wake up each day doing something I love. Helping other addicts who are suffering.,True
4uxokl,0,0,None,False
4v188e,0,0,,True
516elz,0,0,None,False
51asc3,0,0,None,False
534g0g,0,0,None,False
55a8ps,0,0,,True
57jr8x,0,0,None,False
5ri9pf,0,0,None,False
68a9dh,0,0,None,False
6rltyf,0,0,None,False
71cl8c,0,0,None,False
71clao,0,0,None,False
77f9yb,0,0,None,False
607niv,1,0,I have tried to get into detox. There is a wait list a mile long. I am not going to look for this shit on the street. What can I do to make it thru detox without killing myself (or really wanting to).,True
61qx2n,1,0,Almost five days clean,True
62sbkv,1,0,"A week ago, I was terrified to give up the pills.",True
63rnxs,1,0,"For the past ten yrs, I've still been in pain, but so over medicated that I didn't care.",True
64xkmj,1,0,I am scared bc I know I will want to use.,True
65uequ,1,0,"Still having restless legs, but my regular Dr says they're not related, which means that the only withdrawal symptom I had was insomnia,",True
6a5yn8,1,0,"I am happy to be here, sober . I am starting to really mourn for ten years I lost to oxycontin and Xanax.",True
6ebujs,1,0,"I've never used a needle. Why? Seriously. I just want a ""normal"" friend.",True
6inwke,1,0,"By the grace of God, I didn't use.",True
9x54pd,0,0,None,False
a3ri4d,1,0,I have been taking kratom since Tuesday to help withdrawal.,True
a43ojt,0,0,,True
55ajwt,0,0,None,False
57ejx7,0,0,None,False
