post_id,predicted_tense,true_tense,verbatim_example,exact_match
3dy8wl,1,0,"A slightly alien yet heavy rush, which at first seems to suggest I am in for a lengthy and perhaps dangerous nod,",True
3igqrf,1,1,I've been messing around with heroin and bupe since about April - my most recent relapse.,True
3igsr7,1,1,I've been messing around with heroin and bupe since about April - my most recent relapse.,True
3nt5ew,1,1,"I've spent 3-6 months in any given year clean (or mostly). Eventually the crave comes back, then I'm chipping and before you know it habited again.",False
3nt86s,1,1,"I spend 3-6 months in any given year clean (or mostly). Eventually the crave comes back, then I'm chipping and before you know it habited again.",True
518v54,1,0,I FINALLY managed to stop using H and got on Subs.,True
5bd6hr,0,0,,True
5euhxf,1,0,"I scored a half teenth, shot up a couple of times",False
5fs1yf,1,0,"I am constantly addressing the problem, with meetings, applying for rehab again soon, always somehow manage to pull myself out of a relapse",True
5phzns,1,0,"Having been at *least* a week since last taking a problem free dump,",True
5uo9xj,0,0,,True
5yylq2,0,0,,True
6h9s3x,0,0,,True
6qiqc7,1,0,I've been before and doubt myself so much.,True
7tks4h,0,0,,True
9k4o50,1,0,In less than 3 weeks I'll be a year clean.,True
ba5tou,1,0,I've just used for 3 weeks (IV) after a good bit of clean time.,False
700v7d,0,0,,True
7063a7,0,0,,True
70ke56,0,0,None,False
71trdu,1,0,"The last time I took DHC or Xanax was the Sunday of Labor Day. The first two weeks were absolutely brutal, I could barely function, I didn't sleep for a 4 day span, I was extremely paranoid, it truly was hell.",True
728w57,1,0,I was on a large benzo/opiate habit and got off both 3 weeks to the day. The withdrawal was really intense...,False
3cqp6y,0,0,,True
3cqya9,0,0,,True
3e1b5s,0,0,,True
6zkt8s,1,0,I think about the drugs I haven't tried. I think about that sweet taste when you shoot coke.,True
7004qt,1,0,But this is the first time in my life I feel like I'm making real connections with people. Like I'm actually invested in these people's lives.,True
73ps8l,1,0,I've only got 5 months but I'm telling you. I'm so excited to wake up each day doing something I love. Helping other addicts who are suffering.,True
4uxokl,0,0,,True
4v188e,0,0,,True
516elz,0,0,,True
51asc3,0,0,,True
534g0g,0,0,,True
55a8ps,0,0,,True
57jr8x,0,0,,True
5ri9pf,0,0,,True
68a9dh,0,0,,True
6rltyf,0,0,,True
71cl8c,0,0,,True
71clao,0,0,,True
77f9yb,0,0,,True
607niv,1,0,I am in the thick of wd.,True
61qx2n,0,0,None,False
62sbkv,0,0,,True
63rnxs,0,0,None,False
64xkmj,0,0,None,False
65uequ,0,0,None,False
6a5yn8,1,0,"I am happy to be here, sober .",True
6ebujs,1,0,"I've never used a needle. Why? Seriously. I just want a ""normal"" friend.",True
6inwke,1,0,"By the grace of God, I didn't use.",True
9x54pd,0,0,,True
a3ri4d,0,0,,True
a43ojt,0,0,None,False
55ajwt,0,0,,True
57ejx7,0,0,,True
6icb2z,0,0,,True
6icc1u,1,0,Six months and some change ago I couldn't even go 60 minutes without having to use something to change the way I feel.,True
6knqqt,0,0,,True
6xydw9,1,0,I used to run one in r/opiates,True
725rhw,1,0,"I was in a hospital bed, could barely walk and breathe, was doing the “undercover ninja” every night to try and get comfortable to sleep, and had no direction or positive things in my life.",True
725rta,0,0,,True
7lu1ed,1,0,a year ago I was in a hospital bed with a Staff Infection and Pneumonia; I was making plans to go pick up the second I got out...,True
7lu2i9,1,0,I’m officially one year clean from opiates.,True
5oht74,0,0,,True
5ope6e,0,0,,True
5ow3t9,0,0,None,False
5p45ip,0,0,None,False
5paxbr,0,0,None,False
5pieag,0,0,None,False
5po74b,0,0,None,False
5q2yd7,0,0,None,False
5q5z00,0,0,,True
5qam5y,0,0,,True
5qh7o9,0,0,None,False
5qnoyr,0,0,None,False
5qul95,0,0,None,False
5r0lya,0,0,None,False
5r8afs,0,0,None,False
5rf4hs,0,0,,True
5rmcy7,0,0,None,False
5rtnk6,0,0,None,False
5s0p8o,0,0,None,False
5sdy7b,1,0,Felt like day 4 of withdrawals out of the blue.,True
5ssayz,0,0,None,False
5szjvv,0,0,,True
5t6muw,0,0,None,False
5tm4rq,0,0,None,False
5uej8s,0,0,,True
2r79os,0,0,None,False
2rb273,0,0,None,False
2rfvru,1,0,I have been off heroin for six days now,True
5sjje4,0,0,,True
66t8t7,0,0,None,False
6e1wbk,1,0,I woke up hours later on the balcony covered in puke.,True
6jilbu,0,0,None,False
6jkz19,0,0,None,False
6jprrk,0,0,None,False
6jqqi2,0,0,None,False
6jtam9,0,0,None,False
6k0l82,0,0,None,False
6k5gpv,0,0,None,False
6kkxof,0,0,None,False
6r2vt5,0,0,None,False
6r4qyt,0,0,None,False
7y61tu,1,0,It's been a month and a half.,True
y55tq,0,0,,True
ygg2m,0,0,,True
zzech,0,0,,True
189jzm,0,0,,True
1dcxyt,1,0,I'm about to enjoy a handful of hydrocodones and a nice line of Opana.,True
1ip2y2,1,0,"I take opiates everyday now, normally oxycodone with hydrocodone",True
28ltk2,1,0,"I've been relatively clean for the past year because of my job, still dabblin' sometimes, but not putting 80mg of oxy up my nose everyday like I used to.",True
2y148m,1,0,I haven't gone through any withdrawals in a very long time (been abusing opiates for about 5 years now),True
379lfx,0,0,,True
3d7135,1,0,"Anyways, at anytime I keep at least 40 pounds of poppyseeds incase the site I order from gets shut down, or something gets lost in the male, by doing this, I haven't WD'd in close to 2 years,",True
3gezxz,0,0,,True
3glfpd,0,0,,True
3nqeie,1,0,I'm going to get totally straight hamstered!,True
